			0		
20191114085	8,5,1,2,9,4,7,3,10,6	2019-11-14 20:09:00	55	大,小,小,小,大,小,大,小,大,大	双,单,单,双,单,双,单,单,双,双
20191114086	2,6,7,10,3,5,9,8,1,4	2019-11-14 20:14:00	55	小,大,大,大,小,小,大,大,小,小	双,双,单,双,单,单,单,双,单,双
20191114087	4,9,6,8,7,5,3,2,10,1	2019-11-14 20:19:00	55	小,大,大,大,大,小,小,小,大,小	双,单,双,双,单,单,单,双,双,单
20191114088	8,2,4,1,6,10,5,3,9,7	2019-11-14 20:24:00	55	大,小,小,小,大,大,小,小,大,大	双,双,双,单,双,双,单,单,单,单
20191114089	6,8,1,10,5,7,2,4,9,3	2019-11-14 20:29:00	55	大,大,小,大,小,大,小,小,大,小	双,双,单,双,单,单,双,双,单,单
20191114090	3,9,2,6,5,1,4,7,10,8	2019-11-14 20:34:00	55	小,大,小,大,小,小,小,大,大,大	单,单,双,双,单,单,双,单,双,双
20191114091	8,1,3,6,9,7,4,10,5,2	2019-11-14 20:39:00	55	大,小,小,大,大,大,小,大,小,小	双,单,单,双,单,单,双,双,单,双
20191114092	9,8,7,3,4,5,1,6,10,2	2019-11-14 20:44:00	55	大,大,大,小,小,小,小,大,大,小	单,双,单,单,双,单,单,双,双,双
20191114093	2,6,10,3,5,9,1,4,8,7	2019-11-14 20:49:00	55	小,大,大,小,小,大,小,小,大,大	双,双,双,单,单,单,单,双,双,单
20191114094	1,7,2,4,3,5,9,10,8,6	2019-11-14 20:54:00	55	小,大,小,小,小,小,大,大,大,大	单,单,双,双,单,单,单,双,双,双
20191114095	8,6,4,7,3,9,2,10,5,1	2019-11-14 20:59:00	55	大,大,小,大,小,大,小,大,小,小	双,双,双,单,单,单,双,双,单,单
20191114096	8,6,4,10,3,7,2,5,1,9	2019-11-14 21:04:00	55	大,大,小,大,小,大,小,小,小,大	双,双,双,双,单,单,双,单,单,单
20191114097	1,6,9,8,4,2,3,10,5,7	2019-11-14 21:09:00	55	小,大,大,大,小,小,小,大,小,大	单,双,单,双,双,双,单,双,单,单
20191114098	8,7,2,9,5,10,3,1,4,6	2019-11-14 21:14:00	55	大,大,小,大,小,大,小,小,小,大	双,单,双,单,单,双,单,单,双,双
20191114099	1,10,2,5,4,3,6,7,9,8	2019-11-14 21:19:00	55	小,大,小,小,小,小,大,大,大,大	单,双,双,单,双,单,双,单,单,双
20191114100	9,5,7,10,8,2,4,6,1,3	2019-11-14 21:24:00	55	大,小,大,大,大,小,小,大,小,小	单,单,单,双,双,双,双,双,单,单
20191114101	1,3,2,8,9,4,6,7,10,5	2019-11-14 21:29:00	55	小,小,小,大,大,小,大,大,大,小	单,单,双,双,单,双,双,单,双,单
20191114102	8,10,5,2,7,3,9,4,1,6	2019-11-14 21:34:00	55	大,大,小,小,大,小,大,小,小,大	双,双,单,双,单,单,单,双,单,双
20191114103	4,8,5,10,3,7,6,2,9,1	2019-11-14 21:39:00	55	小,大,小,大,小,大,大,小,大,小	双,双,单,双,单,单,双,双,单,单
20191114104	8,9,5,6,10,4,1,7,2,3	2019-11-14 21:44:00	55	大,大,小,大,大,小,小,大,小,小	双,单,单,双,双,双,单,单,双,单
20191114105	4,9,8,1,10,7,2,3,5,6	2019-11-14 21:49:00	55	小,大,大,小,大,大,小,小,小,大	双,单,双,单,双,单,双,单,单,双
20191114106	3,5,10,7,6,2,4,1,8,9	2019-11-14 21:54:00	55	小,小,大,大,大,小,小,小,大,大	单,单,双,单,双,双,双,单,双,单
20191114107	5,10,8,2,6,1,3,9,4,7	2019-11-14 21:59:00	55	小,大,大,小,大,小,小,大,小,大	单,双,双,双,双,单,单,单,双,单
20191114108	5,4,2,7,8,9,1,3,10,6	2019-11-14 22:04:00	55	小,小,小,大,大,大,小,小,大,大	单,双,双,单,双,单,单,单,双,双
20191114109	6,4,9,10,8,7,2,5,3,1	2019-11-14 22:09:00	55	大,小,大,大,大,大,小,小,小,小	双,双,单,双,双,单,双,单,单,单
20191114110	10,9,7,5,6,2,3,4,1,8	2019-11-14 22:14:00	55	大,大,大,小,大,小,小,小,小,大	双,单,单,单,双,双,单,双,单,双
20191114111	4,10,6,1,2,7,9,8,5,3	2019-11-14 22:19:00	55	小,大,大,小,小,大,大,大,小,小	双,双,双,单,双,单,单,双,单,单
20191114112	10,9,3,7,5,6,8,4,2,1	2019-11-14 22:24:00	55	大,大,小,大,小,大,大,小,小,小	双,单,单,单,单,双,双,双,双,单
20191114113	2,6,10,1,4,8,3,5,9,7	2019-11-14 22:29:00	55	小,大,大,小,小,大,小,小,大,大	双,双,双,单,双,双,单,单,单,单
20191114114	6,8,1,4,2,5,10,7,3,9	2019-11-14 22:34:00	55	大,大,小,小,小,小,大,大,小,大	双,双,单,双,双,单,双,单,单,单
20191114115	2,9,1,7,5,3,8,4,10,6	2019-11-14 22:39:00	55	小,大,小,大,小,小,大,小,大,大	双,单,单,单,单,单,双,双,双,双
20191114116	1,7,9,2,6,8,5,4,10,3	2019-11-14 22:44:00	55	小,大,大,小,大,大,小,小,大,小	单,单,单,双,双,双,单,双,双,单
20191114117	2,5,7,6,3,8,9,4,1,10	2019-11-14 22:49:00	55	小,小,大,大,小,大,大,小,小,大	双,单,单,双,单,双,单,双,单,双
20191114118	3,5,7,4,8,6,10,9,1,2	2019-11-14 22:54:00	55	小,小,大,小,大,大,大,大,小,小	单,单,单,双,双,双,双,单,单,双
20191114119	6,2,4,10,5,8,7,3,9,1	2019-11-14 22:59:00	55	大,小,小,大,小,大,大,小,大,小	双,双,双,双,单,双,单,单,单,单
20191114120	3,7,9,1,8,5,4,6,10,2	2019-11-14 23:04:00	55	小,大,大,小,大,小,小,大,大,小	单,单,单,单,双,单,双,双,双,双
20191114121	1,2,5,7,9,8,4,6,3,10	2019-11-14 23:09:00	55	小,小,小,大,大,大,小,大,小,大	单,双,单,单,单,双,双,双,单,双
20191114122	1,6,2,8,9,7,10,4,5,3	2019-11-14 23:14:00	55	小,大,小,大,大,大,大,小,小,小	单,双,双,双,单,单,双,双,单,单
20191114123	10,6,8,9,7,5,4,3,2,1	2019-11-14 23:19:00	55	大,大,大,大,大,小,小,小,小,小	双,双,双,单,单,单,双,单,双,单
20191114124	7,4,2,8,1,3,6,10,5,9	2019-11-14 23:24:00	55	大,小,小,大,小,小,大,大,小,大	单,双,双,双,单,单,双,双,单,单
20191114125	4,1,10,6,2,8,3,9,5,7	2019-11-14 23:29:00	55	小,小,大,大,小,大,小,大,小,大	双,单,双,双,双,双,单,单,单,单
20191114126	2,8,4,1,10,6,3,5,7,9	2019-11-14 23:34:00	55	小,大,小,小,大,大,小,小,大,大	双,双,双,单,双,双,单,单,单,单
20191114127	10,2,9,7,4,5,8,1,6,3	2019-11-14 23:39:00	55	大,小,大,大,小,小,大,小,大,小	双,双,单,单,双,单,双,单,双,单
20191114128	4,7,10,3,8,9,6,2,1,5	2019-11-14 23:44:00	55	小,大,大,小,大,大,大,小,小,小	双,单,双,单,双,单,双,双,单,单
20191114129	6,8,3,5,10,4,1,7,9,2	2019-11-14 23:49:00	55	大,大,小,小,大,小,小,大,大,小	双,双,单,单,双,双,单,单,单,双
20191114130	4,3,5,6,7,2,9,10,1,8	2019-11-14 23:54:00	55	小,小,小,大,大,小,大,大,小,大	双,单,单,双,单,双,单,双,单,双
20191114131	6,7,9,10,8,2,1,5,3,4	2019-11-14 23:59:00	55	大,大,大,大,大,小,小,小,小,小	双,单,单,双,双,双,单,单,单,双
20191114132	8,3,7,2,6,10,4,1,9,5	2019-11-15 00:04:00	55	大,小,大,小,大,大,小,小,大,小	双,单,单,双,双,双,双,单,单,单
20191114133	8,3,4,9,7,2,1,6,5,10	2019-11-15 00:09:00	55	大,小,小,大,大,小,小,大,小,大	双,单,双,单,单,双,单,双,单,双
20191114134	10,1,4,9,5,3,6,7,2,8	2019-11-15 00:14:00	55	大,小,小,大,小,小,大,大,小,大	双,单,双,单,单,单,双,单,双,双
20191114135	4,9,3,1,8,10,2,7,5,6	2019-11-15 00:19:00	55	小,大,小,小,大,大,小,大,小,大	双,单,单,单,双,双,双,单,单,双
20191114136	9,6,10,1,4,7,2,3,5,8	2019-11-15 00:24:00	55	大,大,大,小,小,大,小,小,小,大	单,双,双,单,双,单,双,单,单,双
20191114137	3,4,10,1,2,8,5,7,9,6	2019-11-15 00:29:00	55	小,小,大,小,小,大,小,大,大,大	单,双,双,单,双,双,单,单,单,双
20191114138	6,8,7,4,2,1,5,9,10,3	2019-11-15 00:34:00	55	大,大,大,小,小,小,小,大,大,小	双,双,单,双,双,单,单,单,双,单
20191114139	8,1,10,9,2,6,7,3,5,4	2019-11-15 00:39:00	55	大,小,大,大,小,大,大,小,小,小	双,单,双,单,双,双,单,单,单,双
20191114140	3,6,5,1,9,4,7,8,2,10	2019-11-15 00:44:00	55	小,大,小,小,大,小,大,大,小,大	单,双,单,单,单,双,单,双,双,双
20191114141	2,8,6,4,5,10,7,3,1,9	2019-11-15 00:49:00	55	小,大,大,小,小,大,大,小,小,大	双,双,双,双,单,双,单,单,单,单
20191114142	3,10,4,6,7,1,9,2,5,8	2019-11-15 00:54:00	55	小,大,小,大,大,小,大,小,小,大	单,双,双,双,单,单,单,双,单,双
20191114143	6,2,5,9,8,10,3,4,7,1	2019-11-15 00:59:00	55	大,小,小,大,大,大,小,小,大,小	双,双,单,单,双,双,单,双,单,单
20191114144	2,6,9,4,10,8,1,3,7,5	2019-11-15 01:04:00	55	小,大,大,小,大,大,小,小,大,小	双,双,单,双,双,双,单,单,单,单
20191114145	2,5,4,9,1,8,3,6,10,7	2019-11-15 01:09:00	55	小,小,小,大,小,大,小,大,大,大	双,单,双,单,单,双,单,双,双,单
20191114146	10,5,3,9,8,6,4,7,1,2	2019-11-15 01:14:00	55	大,小,小,大,大,大,小,大,小,小	双,单,单,单,双,双,双,单,单,双
20191114147	6,5,4,2,1,7,3,10,9,8	2019-11-15 01:19:00	55	大,小,小,小,小,大,小,大,大,大	双,单,双,双,单,单,单,双,单,双
20191114148	7,2,4,10,3,1,8,6,5,9	2019-11-15 01:24:00	55	大,小,小,大,小,小,大,大,小,大	单,双,双,双,单,单,双,双,单,单
20191114149	2,6,3,5,7,10,8,4,1,9	2019-11-15 01:29:00	55	小,大,小,小,大,大,大,小,小,大	双,双,单,单,单,双,双,双,单,单
20191114150	2,3,4,5,8,7,9,10,6,1	2019-11-15 01:34:00	55	小,小,小,小,大,大,大,大,大,小	双,单,双,单,双,单,单,双,双,单
20191114151	5,2,6,9,10,8,1,7,3,4	2019-11-15 01:39:00	55	小,小,大,大,大,大,小,大,小,小	单,双,双,单,双,双,单,单,单,双
20191114152	5,2,3,8,4,10,1,9,6,7	2019-11-15 01:44:00	55	小,小,小,大,小,大,小,大,大,大	单,双,单,双,双,双,单,单,双,单
20191114153	3,9,5,1,8,6,7,4,2,10	2019-11-15 01:49:00	55	小,大,小,小,大,大,大,小,小,大	单,单,单,单,双,双,单,双,双,双
20191114154	10,8,9,2,6,5,1,3,7,4	2019-11-15 01:54:00	55	大,大,大,小,大,小,小,小,大,小	双,双,单,双,双,单,单,单,单,双
20191114155	4,9,2,5,1,3,7,8,6,10	2019-11-15 01:59:00	55	小,大,小,小,小,小,大,大,大,大	双,单,双,单,单,单,单,双,双,双
20191114156	10,7,9,2,6,8,1,3,5,4	2019-11-15 02:04:00	55	大,大,大,小,大,大,小,小,小,小	双,单,单,双,双,双,单,单,单,双
20191114157	2,7,9,5,10,8,4,3,6,1	2019-11-15 02:09:00	55	小,大,大,小,大,大,小,小,大,小	双,单,单,单,双,双,双,单,双,单
20191114158	5,10,2,6,7,1,4,8,9,3	2019-11-15 02:14:00	55	小,大,小,大,大,小,小,大,大,小	单,双,双,双,单,单,双,双,单,单
20191114159	6,8,5,10,9,2,1,3,7,4	2019-11-15 02:19:00	55	大,大,小,大,大,小,小,小,大,小	双,双,单,双,单,双,单,单,单,双
20191114160	6,8,4,1,10,5,7,2,9,3	2019-11-15 02:24:00	55	大,大,小,小,大,小,大,小,大,小	双,双,双,单,双,单,单,双,单,单
20191114161	8,1,6,9,10,5,3,2,4,7	2019-11-15 02:29:00	55	大,小,大,大,大,小,小,小,小,大	双,单,双,单,双,单,单,双,双,单
20191114162	2,9,4,10,6,8,7,5,1,3	2019-11-15 02:34:00	55	小,大,小,大,大,大,大,小,小,小	双,单,双,双,双,双,单,单,单,单
20191114163	4,9,6,1,3,8,7,2,5,10	2019-11-15 02:39:00	55	小,大,大,小,小,大,大,小,小,大	双,单,双,单,单,双,单,双,单,双
20191114164	2,4,1,6,9,10,5,7,3,8	2019-11-15 02:44:00	55	小,小,小,大,大,大,小,大,小,大	双,双,单,双,单,双,单,单,单,双
20191114165	2,4,1,5,6,7,9,8,3,10	2019-11-15 02:49:00	55	小,小,小,小,大,大,大,大,小,大	双,双,单,单,双,单,单,双,单,双
20191114166	9,4,8,6,1,7,5,2,10,3	2019-11-15 02:54:00	55	大,小,大,大,小,大,小,小,大,小	单,双,双,双,单,单,单,双,双,单
20191114167	10,5,9,1,6,4,3,8,2,7	2019-11-15 02:59:00	55	大,小,大,小,大,小,小,大,小,大	双,单,单,单,双,双,单,双,双,单
20191114168	8,1,10,3,6,4,2,9,5,7	2019-11-15 03:04:00	55	大,小,大,小,大,小,小,大,小,大	双,单,双,单,双,双,双,单,单,单
20191114169	5,6,8,4,9,7,2,1,10,3	2019-11-15 03:09:00	55	小,大,大,小,大,大,小,小,大,小	单,双,双,双,单,单,双,单,双,单
20191114170	5,7,10,4,3,2,8,9,6,1	2019-11-15 03:14:00	55	小,大,大,小,小,小,大,大,大,小	单,单,双,双,单,双,双,单,双,单
20191114171	8,4,7,6,10,3,1,9,2,5	2019-11-15 03:19:00	55	大,小,大,大,大,小,小,大,小,小	双,双,单,双,双,单,单,单,双,单
20191114172	4,5,1,10,2,9,6,8,7,3	2019-11-15 03:24:00	55	小,小,小,大,小,大,大,大,大,小	双,单,单,双,双,单,双,双,单,单
20191114173	8,1,6,10,5,9,2,4,3,7	2019-11-15 03:29:00	55	大,小,大,大,小,大,小,小,小,大	双,单,双,双,单,单,双,双,单,单
20191114174	7,5,9,4,10,3,8,1,2,6	2019-11-15 03:34:00	55	大,小,大,小,大,小,大,小,小,大	单,单,单,双,双,单,双,单,双,双
20191114175	10,3,2,6,9,8,7,4,5,1	2019-11-15 03:39:00	55	大,小,小,大,大,大,大,小,小,小	双,单,双,双,单,双,单,双,单,单
20191114176	10,4,1,3,9,5,6,2,7,8	2019-11-15 03:44:00	55	大,小,小,小,大,小,大,小,大,大	双,双,单,单,单,单,双,双,单,双
20191114177	2,10,6,7,8,3,4,5,1,9	2019-11-15 03:49:00	55	小,大,大,大,大,小,小,小,小,大	双,双,双,单,双,单,双,单,单,单
20191114178	7,8,10,5,3,2,9,1,4,6	2019-11-15 03:54:00	55	大,大,大,小,小,小,大,小,小,大	单,双,双,单,单,双,单,单,双,双
20191114179	9,5,8,4,7,2,10,6,1,3	2019-11-15 03:59:00	55	大,小,大,小,大,小,大,大,小,小	单,单,双,双,单,双,双,双,单,单
20191114180	6,7,2,1,8,9,4,5,3,10	2019-11-15 04:04:00	55	大,大,小,小,大,大,小,小,小,大	双,单,双,单,双,单,双,单,单,双
20191115001	6,1,5,4,9,8,10,7,3,2	2019-11-15 13:09:00	55	大,小,小,小,大,大,大,大,小,小	双,单,单,双,单,双,双,单,单,双
20191115002	2,8,6,5,1,9,4,3,7,10	2019-11-15 13:14:00	55	小,大,大,小,小,大,小,小,大,大	双,双,双,单,单,单,双,单,单,双
20191115003	3,8,2,9,1,7,10,5,6,4	2019-11-15 13:19:00	55	小,大,小,大,小,大,大,小,大,小	单,双,双,单,单,单,双,单,双,双
20191115004	4,1,3,9,7,10,8,5,2,6	2019-11-15 13:24:00	55	小,小,小,大,大,大,大,小,小,大	双,单,单,单,单,双,双,单,双,双
20191115005	7,3,9,5,4,6,2,10,8,1	2019-11-15 13:29:00	55	大,小,大,小,小,大,小,大,大,小	单,单,单,单,双,双,双,双,双,单
20191115006	1,3,6,9,8,5,4,2,7,10	2019-11-15 13:34:00	55	小,小,大,大,大,小,小,小,大,大	单,单,双,单,双,单,双,双,单,双
20191115007	7,2,10,9,4,5,6,1,3,8	2019-11-15 13:39:00	55	大,小,大,大,小,小,大,小,小,大	单,双,双,单,双,单,双,单,单,双
20191115008	4,3,5,6,7,9,2,10,8,1	2019-11-15 13:44:00	55	小,小,小,大,大,大,小,大,大,小	双,单,单,双,单,单,双,双,双,单
20191115009	3,2,6,8,9,5,4,1,10,7	2019-11-15 13:49:00	55	小,小,大,大,大,小,小,小,大,大	单,双,双,双,单,单,双,单,双,单
20191115010	3,8,1,7,10,6,4,2,9,5	2019-11-15 13:54:00	55	小,大,小,大,大,大,小,小,大,小	单,双,单,单,双,双,双,双,单,单
20191115011	4,6,1,2,7,8,9,3,10,5	2019-11-15 13:59:00	55	小,大,小,小,大,大,大,小,大,小	双,双,单,双,单,双,单,单,双,单
20191115012	4,9,8,1,6,3,7,5,2,10	2019-11-15 14:04:00	55	小,大,大,小,大,小,大,小,小,大	双,单,双,单,双,单,单,单,双,双
20191115013	6,3,9,7,10,2,4,8,1,5	2019-11-15 14:09:00	55	大,小,大,大,大,小,小,大,小,小	双,单,单,单,双,双,双,双,单,单
20191115014	2,4,6,3,10,8,7,5,9,1	2019-11-15 14:14:00	55	小,小,大,小,大,大,大,小,大,小	双,双,双,单,双,双,单,单,单,单
20191115015	9,2,3,1,8,5,4,6,7,10	2019-11-15 14:19:00	55	大,小,小,小,大,小,小,大,大,大	单,双,单,单,双,单,双,双,单,双
20191115016	6,10,8,3,4,1,7,2,5,9	2019-11-15 14:24:00	55	大,大,大,小,小,小,大,小,小,大	双,双,双,单,双,单,单,双,单,单
20191115017	9,6,3,10,2,1,8,4,5,7	2019-11-15 14:29:00	55	大,大,小,大,小,小,大,小,小,大	单,双,单,双,双,单,双,双,单,单
20191115018	6,7,3,9,4,8,1,2,10,5	2019-11-15 14:34:00	55	大,大,小,大,小,大,小,小,大,小	双,单,单,单,双,双,单,双,双,单
20191115019	1,5,9,3,2,10,4,7,8,6	2019-11-15 14:39:00	55	小,小,大,小,小,大,小,大,大,大	单,单,单,单,双,双,双,单,双,双
20191115020	2,8,3,4,5,6,10,7,9,1	2019-11-15 14:44:00	55	小,大,小,小,小,大,大,大,大,小	双,双,单,双,单,双,双,单,单,单
20191115021	2,3,9,5,4,10,1,8,7,6	2019-11-15 14:49:00	55	小,小,大,小,小,大,小,大,大,大	双,单,单,单,双,双,单,双,单,双
20191115022	2,10,9,7,1,5,4,6,3,8	2019-11-15 14:54:00	55	小,大,大,大,小,小,小,大,小,大	双,双,单,单,单,单,双,双,单,双
20191115023	1,10,7,8,5,4,2,9,3,6	2019-11-15 14:59:00	55	小,大,大,大,小,小,小,大,小,大	单,双,单,双,单,双,双,单,单,双
20191115024	9,2,5,4,1,10,8,6,7,3	2019-11-15 15:04:00	55	大,小,小,小,小,大,大,大,大,小	单,双,单,双,单,双,双,双,单,单
20191115025	5,7,3,2,8,4,10,9,6,1	2019-11-15 15:09:00	55	小,大,小,小,大,小,大,大,大,小	单,单,单,双,双,双,双,单,双,单
20191115026	4,7,9,10,5,2,6,1,8,3	2019-11-15 15:14:00	55	小,大,大,大,小,小,大,小,大,小	双,单,单,双,单,双,双,单,双,单
20191115027	2,1,10,8,3,5,6,4,7,9	2019-11-15 15:19:00	55	小,小,大,大,小,小,大,小,大,大	双,单,双,双,单,单,双,双,单,单
20191115028	5,6,9,1,2,3,8,10,4,7	2019-11-15 15:24:00	55	小,大,大,小,小,小,大,大,小,大	单,双,单,单,双,单,双,双,双,单
20191115029	5,6,9,3,8,10,1,7,2,4	2019-11-15 15:29:00	55	小,大,大,小,大,大,小,大,小,小	单,双,单,单,双,双,单,单,双,双
20191115030	5,1,8,2,7,10,6,9,3,4	2019-11-15 15:34:00	55	小,小,大,小,大,大,大,大,小,小	单,单,双,双,单,双,双,单,单,双
20191115031	3,9,5,2,4,6,1,10,7,8	2019-11-15 15:39:00	55	小,大,小,小,小,大,小,大,大,大	单,单,单,双,双,双,单,双,单,双
20191115032	7,8,2,4,1,6,9,5,3,10	2019-11-15 15:44:00	55	大,大,小,小,小,大,大,小,小,大	单,双,双,双,单,双,单,单,单,双
20191115033	10,1,3,2,7,6,9,8,5,4	2019-11-15 15:49:00	55	大,小,小,小,大,大,大,大,小,小	双,单,单,双,单,双,单,双,单,双
20191115034	9,5,1,7,10,4,3,6,8,2	2019-11-15 15:54:00	55	大,小,小,大,大,小,小,大,大,小	单,单,单,单,双,双,单,双,双,双
20191115035	1,7,10,6,5,2,9,3,4,8	2019-11-15 15:59:00	55	小,大,大,大,小,小,大,小,小,大	单,单,双,双,单,双,单,单,双,双
20191115036	9,6,3,2,5,10,8,4,7,1	2019-11-15 16:04:00	55	大,大,小,小,小,大,大,小,大,小	单,双,单,双,单,双,双,双,单,单
20191115037	10,4,8,5,6,3,7,2,1,9	2019-11-15 16:09:00	55	大,小,大,小,大,小,大,小,小,大	双,双,双,单,双,单,单,双,单,单
20191115038	10,6,2,3,1,8,7,5,9,4	2019-11-15 16:14:00	55	大,大,小,小,小,大,大,小,大,小	双,双,双,单,单,双,单,单,单,双
20191115039	6,7,9,10,1,4,2,8,5,3	2019-11-15 16:19:00	55	大,大,大,大,小,小,小,大,小,小	双,单,单,双,单,双,双,双,单,单
20191115040	1,4,6,8,9,5,3,10,2,7	2019-11-15 16:24:00	55	小,小,大,大,大,小,小,大,小,大	单,双,双,双,单,单,单,双,双,单
20191115041	10,7,4,5,1,3,2,9,8,6	2019-11-15 16:29:00	55	大,大,小,小,小,小,小,大,大,大	双,单,双,单,单,单,双,单,双,双
20191115042	3,5,10,1,8,2,7,9,4,6	2019-11-15 16:34:00	55	小,小,大,小,大,小,大,大,小,大	单,单,双,单,双,双,单,单,双,双
20191115043	6,3,7,5,2,1,8,9,10,4	2019-11-15 16:39:00	55	大,小,大,小,小,小,大,大,大,小	双,单,单,单,双,单,双,单,双,双
20191115044	2,5,3,6,9,1,4,10,7,8	2019-11-15 16:44:00	55	小,小,小,大,大,小,小,大,大,大	双,单,单,双,单,单,双,双,单,双
20191115045	9,8,7,4,10,3,2,6,5,1	2019-11-15 16:49:00	55	大,大,大,小,大,小,小,大,小,小	单,双,单,双,双,单,双,双,单,单
20191115046	4,1,6,3,10,5,7,8,9,2	2019-11-15 16:54:00	55	小,小,大,小,大,小,大,大,大,小	双,单,双,单,双,单,单,双,单,双
20191115047	3,4,7,10,1,8,6,9,5,2	2019-11-15 16:59:00	55	小,小,大,大,小,大,大,大,小,小	单,双,单,双,单,双,双,单,单,双
20191115048	9,7,5,8,10,2,3,1,4,6	2019-11-15 17:04:00	55	大,大,小,大,大,小,小,小,小,大	单,单,单,双,双,双,单,单,双,双
20191115049	10,5,6,1,2,4,3,8,7,9	2019-11-15 17:09:00	55	大,小,大,小,小,小,小,大,大,大	双,单,双,单,双,双,单,双,单,单
20191115050	6,9,7,8,10,5,2,3,4,1	2019-11-15 17:14:00	55	大,大,大,大,大,小,小,小,小,小	双,单,单,双,双,单,双,单,双,单
20191115051	8,5,4,10,1,2,6,7,3,9	2019-11-15 17:19:00	55	大,小,小,大,小,小,大,大,小,大	双,单,双,双,单,双,双,单,单,单
20191115052	1,6,10,3,2,5,9,7,4,8	2019-11-15 17:24:00	55	小,大,大,小,小,小,大,大,小,大	单,双,双,单,双,单,单,单,双,双
20191115053	10,1,7,3,8,6,2,4,5,9	2019-11-15 17:29:00	55	大,小,大,小,大,大,小,小,小,大	双,单,单,单,双,双,双,双,单,单
20191115054	6,2,1,3,7,8,4,5,9,10	2019-11-15 17:34:00	55	大,小,小,小,大,大,小,小,大,大	双,双,单,单,单,双,双,单,单,双
20191115055	5,7,3,4,8,1,10,9,6,2	2019-11-15 17:39:00	55	小,大,小,小,大,小,大,大,大,小	单,单,单,双,双,单,双,单,双,双
20191115056	10,5,6,7,2,1,4,3,9,8	2019-11-15 17:44:00	55	大,小,大,大,小,小,小,小,大,大	双,单,双,单,双,单,双,单,单,双
20191115057	9,2,6,7,1,8,5,4,10,3	2019-11-15 17:49:00	55	大,小,大,大,小,大,小,小,大,小	单,双,双,单,单,双,单,双,双,单
20191115058	8,7,10,2,9,3,1,4,6,5	2019-11-15 17:54:00	55	大,大,大,小,大,小,小,小,大,小	双,单,双,双,单,单,单,双,双,单
20191115059	6,7,10,2,9,1,8,4,5,3	2019-11-15 17:59:00	55	大,大,大,小,大,小,大,小,小,小	双,单,双,双,单,单,双,双,单,单
20191115060	6,4,9,7,10,3,5,2,1,8	2019-11-15 18:04:00	55	大,小,大,大,大,小,小,小,小,大	双,双,单,单,双,单,单,双,单,双
20191115061	9,4,3,8,7,6,5,2,10,1	2019-11-15 18:09:00	55	大,小,小,大,大,大,小,小,大,小	单,双,单,双,单,双,单,双,双,单
20191115062	9,10,7,4,5,1,6,8,2,3	2019-11-15 18:14:00	55	大,大,大,小,小,小,大,大,小,小	单,双,单,双,单,单,双,双,双,单
20191115063	3,9,2,5,8,6,10,7,1,4	2019-11-15 18:19:00	55	小,大,小,小,大,大,大,大,小,小	单,单,双,单,双,双,双,单,单,双
20191115064	3,6,9,7,1,5,4,2,10,8	2019-11-15 18:24:00	55	小,大,大,大,小,小,小,小,大,大	单,双,单,单,单,单,双,双,双,双
20191115065	1,3,7,2,6,5,9,8,4,10	2019-11-15 18:29:00	55	小,小,大,小,大,小,大,大,小,大	单,单,单,双,双,单,单,双,双,双
20191115066	1,5,4,10,6,9,8,3,7,2	2019-11-15 18:34:00	55	小,小,小,大,大,大,大,小,大,小	单,单,双,双,双,单,双,单,单,双
20191115067	10,5,7,3,8,4,9,6,1,2	2019-11-15 18:39:00	55	大,小,大,小,大,小,大,大,小,小	双,单,单,单,双,双,单,双,单,双
20191115068	3,2,4,7,9,1,6,5,8,10	2019-11-15 18:44:00	55	小,小,小,大,大,小,大,小,大,大	单,双,双,单,单,单,双,单,双,双
20191115069	8,7,4,1,6,9,2,10,5,3	2019-11-15 18:49:00	55	大,大,小,小,大,大,小,大,小,小	双,单,双,单,双,单,双,双,单,单
20191115070	1,2,3,8,6,4,9,5,7,10	2019-11-15 18:54:00	55	小,小,小,大,大,小,大,小,大,大	单,双,单,双,双,双,单,单,单,双
20191115071	5,2,4,3,10,9,7,1,6,8	2019-11-15 18:59:00	55	小,小,小,小,大,大,大,小,大,大	单,双,双,单,双,单,单,单,双,双
20191115072	8,7,5,3,10,1,9,6,4,2	2019-11-15 19:04:00	55	大,大,小,小,大,小,大,大,小,小	双,单,单,单,双,单,单,双,双,双
20191115073	1,7,8,5,10,3,6,2,4,9	2019-11-15 19:09:00	55	小,大,大,小,大,小,大,小,小,大	单,单,双,单,双,单,双,双,双,单
20191115074	1,8,6,9,3,10,4,5,2,7	2019-11-15 19:14:00	55	小,大,大,大,小,大,小,小,小,大	单,双,双,单,单,双,双,单,双,单
20191115075	5,1,3,4,2,9,8,10,7,6	2019-11-15 19:19:00	55	小,小,小,小,小,大,大,大,大,大	单,单,单,双,双,单,双,双,单,双
20191115076	9,3,10,1,7,6,2,4,8,5	2019-11-15 19:24:00	55	大,小,大,小,大,大,小,小,大,小	单,单,双,单,单,双,双,双,双,单
20191115077	8,1,4,2,10,3,5,9,7,6	2019-11-15 19:29:00	55	大,小,小,小,大,小,小,大,大,大	双,单,双,双,双,单,单,单,单,双
20191115078	4,2,3,5,6,10,7,8,9,1	2019-11-15 19:34:00	55	小,小,小,小,大,大,大,大,大,小	双,双,单,单,双,双,单,双,单,单
