			0		
191114153	9,8,2,5,7,3,6,10,4,1	2019-11-14 20:10:00	55	大,大,小,小,大,小,大,大,小,小	单,双,双,单,单,单,双,双,双,单
191114154	8,4,9,6,7,2,5,1,3,10	2019-11-14 20:15:00	55	大,小,大,大,大,小,小,小,小,大	双,双,单,双,单,双,单,单,单,双
191114155	1,4,2,6,8,3,7,5,9,10	2019-11-14 20:20:00	55	小,小,小,大,大,小,大,小,大,大	单,双,双,双,双,单,单,单,单,双
191114156	8,2,9,4,1,10,7,5,3,6	2019-11-14 20:25:00	55	大,小,大,小,小,大,大,小,小,大	双,双,单,双,单,双,单,单,单,双
191114157	4,8,3,2,10,9,1,6,5,7	2019-11-14 20:30:00	55	小,大,小,小,大,大,小,大,小,大	双,双,单,双,双,单,单,双,单,单
191114158	10,8,2,5,3,4,1,9,7,6	2019-11-14 20:35:00	55	大,大,小,小,小,小,小,大,大,大	双,双,双,单,单,双,单,单,单,双
191114159	4,10,1,9,2,3,6,7,8,5	2019-11-14 20:40:00	55	小,大,小,大,小,小,大,大,大,小	双,双,单,单,双,单,双,单,双,单
191114160	2,1,5,8,9,7,6,4,3,10	2019-11-14 20:45:00	55	小,小,小,大,大,大,大,小,小,大	双,单,单,双,单,单,双,双,单,双
191114161	3,8,2,1,6,10,9,4,7,5	2019-11-14 20:50:00	55	小,大,小,小,大,大,大,小,大,小	单,双,双,单,双,双,单,双,单,单
191114162	2,6,4,1,3,8,5,9,7,10	2019-11-14 20:55:00	55	小,大,小,小,小,大,小,大,大,大	双,双,双,单,单,双,单,单,单,双
191114163	9,2,5,1,6,3,10,8,7,4	2019-11-14 21:00:00	55	大,小,小,小,大,小,大,大,大,小	单,双,单,单,双,单,双,双,单,双
191114164	3,8,6,5,7,2,9,10,4,1	2019-11-14 21:05:00	55	小,大,大,小,大,小,大,大,小,小	单,双,双,单,单,双,单,双,双,单
191114165	4,9,10,6,3,5,1,7,8,2	2019-11-14 21:10:00	55	小,大,大,大,小,小,小,大,大,小	双,单,双,双,单,单,单,单,双,双
191114166	9,1,10,7,4,8,6,2,5,3	2019-11-14 21:15:00	55	大,小,大,大,小,大,大,小,小,小	单,单,双,单,双,双,双,双,单,单
191114167	4,10,8,6,7,1,3,5,2,9	2019-11-14 21:20:00	55	小,大,大,大,大,小,小,小,小,大	双,双,双,双,单,单,单,单,双,单
191114168	3,1,5,9,4,6,2,8,10,7	2019-11-14 21:25:00	55	小,小,小,大,小,大,小,大,大,大	单,单,单,单,双,双,双,双,双,单
191114169	6,7,1,4,3,2,5,9,8,10	2019-11-14 21:30:00	55	大,大,小,小,小,小,小,大,大,大	双,单,单,双,单,双,单,单,双,双
191114170	5,7,1,6,3,2,4,8,10,9	2019-11-14 21:35:00	55	小,大,小,大,小,小,小,大,大,大	单,单,单,双,单,双,双,双,双,单
191114171	2,9,10,7,6,5,3,1,4,8	2019-11-14 21:40:00	55	小,大,大,大,大,小,小,小,小,大	双,单,双,单,双,单,单,单,双,双
191114172	8,10,6,4,2,7,1,9,3,5	2019-11-14 21:45:00	55	大,大,大,小,小,大,小,大,小,小	双,双,双,双,双,单,单,单,单,单
191114173	7,3,9,5,10,8,4,6,1,2	2019-11-14 21:50:00	55	大,小,大,小,大,大,小,大,小,小	单,单,单,单,双,双,双,双,单,双
191114174	5,10,3,9,6,8,4,2,1,7	2019-11-14 21:55:00	55	小,大,小,大,大,大,小,小,小,大	单,双,单,单,双,双,双,双,单,单
191114175	3,4,8,10,2,6,7,9,5,1	2019-11-14 22:00:00	55	小,小,大,大,小,大,大,大,小,小	单,双,双,双,双,双,单,单,单,单
191114176	4,2,5,1,6,10,9,8,3,7	2019-11-14 22:05:00	55	小,小,小,小,大,大,大,大,小,大	双,双,单,单,双,双,单,双,单,单
191114177	4,7,5,10,8,2,9,6,1,3	2019-11-14 22:10:00	55	小,大,小,大,大,小,大,大,小,小	双,单,单,双,双,双,单,双,单,单
191114178	4,8,3,1,9,5,2,7,10,6	2019-11-14 22:15:00	55	小,大,小,小,大,小,小,大,大,大	双,双,单,单,单,单,双,单,双,双
191114179	10,8,2,4,6,9,1,7,3,5	2019-11-14 22:20:00	55	大,大,小,小,大,大,小,大,小,小	双,双,双,双,双,单,单,单,单,单
191114180	6,1,4,5,8,7,3,9,10,2	2019-11-14 22:25:00	55	大,小,小,小,大,大,小,大,大,小	双,单,双,单,双,单,单,单,双,双
191114181	1,5,3,2,7,4,10,9,6,8	2019-11-14 22:30:00	55	小,小,小,小,大,小,大,大,大,大	单,单,单,双,单,双,双,单,双,双
191114182	4,3,8,5,6,1,2,7,9,10	2019-11-14 22:35:00	55	小,小,大,小,大,小,小,大,大,大	双,单,双,单,双,单,双,单,单,双
191114183	6,8,3,10,4,5,9,1,2,7	2019-11-14 22:40:00	55	大,大,小,大,小,小,大,小,小,大	双,双,单,双,双,单,单,单,双,单
191114184	2,8,9,1,6,10,4,5,3,7	2019-11-14 22:45:00	55	小,大,大,小,大,大,小,小,小,大	双,双,单,单,双,双,双,单,单,单
191114185	7,8,9,3,2,4,10,1,5,6	2019-11-14 22:50:00	55	大,大,大,小,小,小,大,小,小,大	单,双,单,单,双,双,双,单,单,双
191114186	3,9,2,8,10,5,1,6,7,4	2019-11-14 22:55:00	55	小,大,小,大,大,小,小,大,大,小	单,单,双,双,双,单,单,双,单,双
191114187	9,7,8,4,1,2,5,3,6,10	2019-11-14 23:00:00	55	大,大,大,小,小,小,小,小,大,大	单,单,双,双,单,双,单,单,双,双
191114188	7,4,3,6,5,8,1,2,9,10	2019-11-14 23:05:00	55	大,小,小,大,小,大,小,小,大,大	单,双,单,双,单,双,单,双,单,双
191114189	5,1,8,7,2,10,3,4,6,9	2019-11-14 23:10:00	55	小,小,大,大,小,大,小,小,大,大	单,单,双,单,双,双,单,双,双,单
191114190	7,2,6,4,10,3,1,5,9,8	2019-11-14 23:15:00	55	大,小,大,小,大,小,小,小,大,大	单,双,双,双,双,单,单,单,单,双
191114191	4,2,8,1,7,10,5,9,3,6	2019-11-14 23:20:00	55	小,小,大,小,大,大,小,大,小,大	双,双,双,单,单,双,单,单,单,双
191114192	8,3,2,1,7,9,4,10,5,6	2019-11-14 23:25:00	55	大,小,小,小,大,大,小,大,小,大	双,单,双,单,单,单,双,双,单,双
191114193	6,2,5,9,4,8,3,10,7,1	2019-11-14 23:30:00	55	大,小,小,大,小,大,小,大,大,小	双,双,单,单,双,双,单,双,单,单
191114194	9,2,4,7,3,10,8,6,5,1	2019-11-14 23:35:00	55	大,小,小,大,小,大,大,大,小,小	单,双,双,单,单,双,双,双,单,单
191114195	7,8,5,1,9,6,4,10,2,3	2019-11-14 23:40:00	55	大,大,小,小,大,大,小,大,小,小	单,双,单,单,单,双,双,双,双,单
191114196	6,4,1,3,8,10,2,5,9,7	2019-11-14 23:45:00	55	大,小,小,小,大,大,小,小,大,大	双,双,单,单,双,双,双,单,单,单
191114197	4,5,1,10,9,2,8,3,6,7	2019-11-14 23:50:00	55	小,小,小,大,大,小,大,小,大,大	双,单,单,双,单,双,双,单,双,单
191114198	9,6,10,4,1,7,2,5,3,8	2019-11-14 23:55:00	55	大,大,大,小,小,大,小,小,小,大	单,双,双,双,单,单,双,单,单,双
191114199	9,4,5,7,6,1,10,2,3,8	2019-11-15 00:00:00	55	大,小,小,大,大,小,大,小,小,大	单,双,单,单,双,单,双,双,单,双
191114200	9,4,10,6,5,8,3,7,2,1	2019-11-15 00:05:00	55	大,小,大,大,小,大,小,大,小,小	单,双,双,双,单,双,单,单,双,单
191114201	6,4,9,3,5,2,1,7,10,8	2019-11-15 00:10:00	55	大,小,大,小,小,小,小,大,大,大	双,双,单,单,单,双,单,单,双,双
191114202	3,4,7,10,6,1,8,2,9,5	2019-11-15 00:15:00	55	小,小,大,大,大,小,大,小,大,小	单,双,单,双,双,单,双,双,单,单
191114203	4,10,9,8,1,7,6,5,2,3	2019-11-15 00:20:00	55	小,大,大,大,小,大,大,小,小,小	双,双,单,双,单,单,双,单,双,单
191114204	9,4,7,8,3,2,5,10,6,1	2019-11-15 00:25:00	55	大,小,大,大,小,小,小,大,大,小	单,双,单,双,单,双,单,双,双,单
191114205	8,2,4,5,1,3,6,7,10,9	2019-11-15 00:30:00	55	大,小,小,小,小,小,大,大,大,大	双,双,双,单,单,单,双,单,双,单
191114206	7,5,4,2,8,3,9,1,6,10	2019-11-15 00:35:00	55	大,小,小,小,大,小,大,小,大,大	单,单,双,双,双,单,单,单,双,双
191114207	10,6,9,5,4,2,1,7,8,3	2019-11-15 00:40:00	55	大,大,大,小,小,小,小,大,大,小	双,双,单,单,双,双,单,单,双,单
191114208	8,6,1,2,5,4,7,9,10,3	2019-11-15 00:45:00	55	大,大,小,小,小,小,大,大,大,小	双,双,单,双,单,双,单,单,双,单
191114209	9,7,2,10,5,1,3,6,4,8	2019-11-15 00:50:00	55	大,大,小,大,小,小,小,大,小,大	单,单,双,双,单,单,单,双,双,双
191114210	4,6,9,7,3,2,10,1,5,8	2019-11-15 00:55:00	55	小,大,大,大,小,小,大,小,小,大	双,双,单,单,单,双,双,单,单,双
191114211	6,8,10,3,7,2,9,4,1,5	2019-11-15 01:00:00	55	大,大,大,小,大,小,大,小,小,小	双,双,双,单,单,双,单,双,单,单
191114212	4,9,2,3,8,6,5,7,1,10	2019-11-15 01:05:00	55	小,大,小,小,大,大,小,大,小,大	双,单,双,单,双,双,单,单,单,双
191114213	6,3,10,4,9,8,1,5,7,2	2019-11-15 01:10:00	55	大,小,大,小,大,大,小,小,大,小	双,单,双,双,单,双,单,单,单,双
191114214	4,8,7,2,9,5,3,1,10,6	2019-11-15 01:15:00	55	小,大,大,小,大,小,小,小,大,大	双,双,单,双,单,单,单,单,双,双
191114215	4,5,10,8,2,7,1,6,9,3	2019-11-15 01:20:00	55	小,小,大,大,小,大,小,大,大,小	双,单,双,双,双,单,单,双,单,单
191114216	3,10,7,6,9,1,5,8,4,2	2019-11-15 01:25:00	55	小,大,大,大,大,小,小,大,小,小	单,双,单,双,单,单,单,双,双,双
191114217	3,5,1,2,4,9,8,6,10,7	2019-11-15 01:30:00	55	小,小,小,小,小,大,大,大,大,大	单,单,单,双,双,单,双,双,双,单
191114218	1,5,6,10,7,9,4,8,2,3	2019-11-15 01:35:00	55	小,小,大,大,大,大,小,大,小,小	单,单,双,双,单,单,双,双,双,单
191114219	7,9,1,4,8,6,3,10,5,2	2019-11-15 01:40:00	55	大,大,小,小,大,大,小,大,小,小	单,单,单,双,双,双,单,双,单,双
191114220	2,7,9,4,8,10,5,3,1,6	2019-11-15 01:45:00	55	小,大,大,小,大,大,小,小,小,大	双,单,单,双,双,双,单,单,单,双
191114221	3,8,5,9,6,4,10,1,2,7	2019-11-15 01:50:00	55	小,大,小,大,大,小,大,小,小,大	单,双,单,单,双,双,双,单,双,单
191114222	8,10,2,5,9,1,4,7,3,6	2019-11-15 01:55:00	55	大,大,小,小,大,小,小,大,小,大	双,双,双,单,单,单,双,单,单,双
191114223	1,6,4,10,2,3,5,7,8,9	2019-11-15 02:00:00	55	小,大,小,大,小,小,小,大,大,大	单,双,双,双,双,单,单,单,双,单
191114224	7,9,3,1,10,5,2,8,4,6	2019-11-15 02:05:00	55	大,大,小,小,大,小,小,大,小,大	单,单,单,单,双,单,双,双,双,双
191114225	2,3,8,10,5,9,1,4,6,7	2019-11-15 02:10:00	55	小,小,大,大,小,大,小,小,大,大	双,单,双,双,单,单,单,双,双,单
191114226	2,6,9,10,3,1,8,4,5,7	2019-11-15 02:15:00	55	小,大,大,大,小,小,大,小,小,大	双,双,单,双,单,单,双,双,单,单
191114227	2,5,10,1,7,4,9,3,8,6	2019-11-15 02:20:00	55	小,小,大,小,大,小,大,小,大,大	双,单,双,单,单,双,单,单,双,双
191114228	3,10,5,7,2,6,9,1,8,4	2019-11-15 02:25:00	55	小,大,小,大,小,大,大,小,大,小	单,双,单,单,双,双,单,单,双,双
191114229	9,4,3,8,5,1,6,2,7,10	2019-11-15 02:30:00	55	大,小,小,大,小,小,大,小,大,大	单,双,单,双,单,单,双,双,单,双
191114230	4,8,7,6,5,1,2,3,9,10	2019-11-15 02:35:00	55	小,大,大,大,小,小,小,小,大,大	双,双,单,双,单,单,双,单,单,双
191114231	2,4,5,10,9,1,7,8,6,3	2019-11-15 02:40:00	55	小,小,小,大,大,小,大,大,大,小	双,双,单,双,单,单,单,双,双,单
191114232	6,2,4,10,9,1,8,5,7,3	2019-11-15 02:45:00	55	大,小,小,大,大,小,大,小,大,小	双,双,双,双,单,单,双,单,单,单
191114233	7,1,4,5,3,9,2,6,8,10	2019-11-15 02:50:00	55	大,小,小,小,小,大,小,大,大,大	单,单,双,单,单,单,双,双,双,双
191114234	1,2,6,7,5,9,3,4,10,8	2019-11-15 02:55:00	55	小,小,大,大,小,大,小,小,大,大	单,双,双,单,单,单,单,双,双,双
191114235	10,4,1,9,7,8,5,2,3,6	2019-11-15 03:00:00	55	大,小,小,大,大,大,小,小,小,大	双,双,单,单,单,双,单,双,单,双
191114236	7,3,10,6,4,8,5,9,2,1	2019-11-15 03:05:00	55	大,小,大,大,小,大,小,大,小,小	单,单,双,双,双,双,单,单,双,单
191114237	5,10,8,7,3,9,2,6,4,1	2019-11-15 03:10:00	55	小,大,大,大,小,大,小,大,小,小	单,双,双,单,单,单,双,双,双,单
191114238	2,4,10,9,1,7,3,8,6,5	2019-11-15 03:15:00	55	小,小,大,大,小,大,小,大,大,小	双,双,双,单,单,单,单,双,双,单
191114239	3,1,5,7,2,9,6,4,10,8	2019-11-15 03:20:00	55	小,小,小,大,小,大,大,小,大,大	单,单,单,单,双,单,双,双,双,双
191114240	7,4,2,10,5,3,9,6,8,1	2019-11-15 03:25:00	55	大,小,小,大,小,小,大,大,大,小	单,双,双,双,单,单,单,双,双,单
191114241	4,2,6,3,10,1,5,9,7,8	2019-11-15 03:30:00	55	小,小,大,小,大,小,小,大,大,大	双,双,双,单,双,单,单,单,单,双
191114242	2,5,9,1,4,7,8,3,6,10	2019-11-15 03:35:00	55	小,小,大,小,小,大,大,小,大,大	双,单,单,单,双,单,双,单,双,双
191114243	6,8,10,7,3,1,9,2,5,4	2019-11-15 03:40:00	55	大,大,大,大,小,小,大,小,小,小	双,双,双,单,单,单,单,双,单,双
191114244	8,6,4,10,5,7,1,3,9,2	2019-11-15 03:45:00	55	大,大,小,大,小,大,小,小,大,小	双,双,双,双,单,单,单,单,单,双
191114245	8,3,4,9,7,10,1,6,2,5	2019-11-15 03:50:00	55	大,小,小,大,大,大,小,大,小,小	双,单,双,单,单,双,单,双,双,单
191114246	4,2,7,6,5,8,9,10,3,1	2019-11-15 03:55:00	55	小,小,大,大,小,大,大,大,小,小	双,双,单,双,单,双,单,双,单,单
191114247	1,8,4,10,5,3,6,9,7,2	2019-11-15 04:00:00	55	小,大,小,大,小,小,大,大,大,小	单,双,双,双,单,单,双,单,单,双
191114248	7,3,2,10,8,5,9,1,6,4	2019-11-15 04:05:00	55	大,小,小,大,大,小,大,小,大,小	单,单,双,双,双,单,单,单,双,双
191114249	7,8,3,1,5,9,4,2,6,10	2019-11-15 04:10:00	55	大,大,小,小,小,大,小,小,大,大	单,双,单,单,单,单,双,双,双,双
191114250	5,3,4,10,7,2,6,8,1,9	2019-11-15 04:15:00	55	小,小,小,大,大,小,大,大,小,大	单,单,双,双,单,双,双,双,单,单
191114251	2,4,1,6,3,10,9,8,5,7	2019-11-15 04:20:00	55	小,小,小,大,小,大,大,大,小,大	双,双,单,双,单,双,单,双,单,单
191114252	1,10,4,9,5,3,2,8,7,6	2019-11-15 04:25:00	55	小,大,小,大,小,小,小,大,大,大	单,双,双,单,单,单,双,双,单,双
191114253	4,6,9,3,10,2,1,7,5,8	2019-11-15 04:30:00	55	小,大,大,小,大,小,小,大,小,大	双,双,单,单,双,双,单,单,单,双
191114254	8,5,3,2,9,4,7,1,10,6	2019-11-15 04:35:00	55	大,小,小,小,大,小,大,小,大,大	双,单,单,双,单,双,单,单,双,双
191114255	8,7,1,10,6,2,9,5,4,3	2019-11-15 04:40:00	55	大,大,小,大,大,小,大,小,小,小	双,单,单,双,双,双,单,单,双,单
191114256	3,1,4,8,2,6,5,7,9,10	2019-11-15 04:45:00	55	小,小,小,大,小,大,小,大,大,大	单,单,双,双,双,双,单,单,单,双
191114257	2,7,4,5,9,8,10,3,6,1	2019-11-15 04:50:00	55	小,大,小,小,大,大,大,小,大,小	双,单,双,单,单,双,双,单,双,单
191114258	8,7,3,6,2,9,10,4,1,5	2019-11-15 04:55:00	55	大,大,小,大,小,大,大,小,小,小	双,单,单,双,双,单,双,双,单,单
191114259	8,10,7,4,1,3,9,6,5,2	2019-11-15 05:00:00	55	大,大,大,小,小,小,大,大,小,小	双,双,单,双,单,单,单,双,单,双
191114260	1,9,4,3,2,5,6,10,8,7	2019-11-15 05:05:00	55	小,大,小,小,小,小,大,大,大,大	单,单,双,单,双,单,双,双,双,单
191114261	4,6,5,10,8,9,3,1,2,7	2019-11-15 05:10:00	55	小,大,小,大,大,大,小,小,小,大	双,双,单,双,双,单,单,单,双,单
191114262	2,6,5,4,1,8,7,9,10,3	2019-11-15 05:15:00	55	小,大,小,小,小,大,大,大,大,小	双,双,单,双,单,双,单,单,双,单
191114263	8,2,9,1,3,6,7,10,4,5	2019-11-15 05:20:00	55	大,小,大,小,小,大,大,大,小,小	双,双,单,单,单,双,单,双,双,单
191114264	8,9,1,7,3,4,6,10,2,5	2019-11-15 05:25:00	55	大,大,小,大,小,小,大,大,小,小	双,单,单,单,单,双,双,双,双,单
191114265	7,4,3,5,10,6,2,8,9,1	2019-11-15 05:30:00	55	大,小,小,小,大,大,小,大,大,小	单,双,单,单,双,双,双,双,单,单
191114266	8,5,2,7,10,4,9,1,6,3	2019-11-15 05:35:00	55	大,小,小,大,大,小,大,小,大,小	双,单,双,单,双,双,单,单,双,单
191114267	5,7,6,10,3,9,1,2,4,8	2019-11-15 05:40:00	55	小,大,大,大,小,大,小,小,小,大	单,单,双,双,单,单,单,双,双,双
191114268	4,2,1,3,6,7,8,10,9,5	2019-11-15 05:45:00	55	小,小,小,小,大,大,大,大,大,小	双,双,单,单,双,单,双,双,单,单
191114269	5,9,2,6,8,3,10,7,1,4	2019-11-15 05:50:00	55	小,大,小,大,大,小,大,大,小,小	单,单,双,双,双,单,双,单,单,双
191114270	10,2,1,5,3,4,9,8,7,6	2019-11-15 05:55:00	55	大,小,小,小,小,小,大,大,大,大	双,双,单,单,单,双,单,双,单,双
191114271	4,9,6,1,5,2,3,7,10,8	2019-11-15 06:00:00	55	小,大,大,小,小,小,小,大,大,大	双,单,双,单,单,双,单,单,双,双
191114272	8,3,10,6,5,7,2,4,1,9	2019-11-15 06:05:00	55	大,小,大,大,小,大,小,小,小,大	双,单,双,双,单,单,双,双,单,单
191114273	10,9,4,8,5,3,6,7,2,1	2019-11-15 06:10:00	55	大,大,小,大,小,小,大,大,小,小	双,单,双,双,单,单,双,单,双,单
191114274	9,10,5,7,4,1,8,3,6,2	2019-11-15 06:15:00	55	大,大,小,大,小,小,大,小,大,小	单,双,单,单,双,单,双,单,双,双
191114275	8,1,9,3,4,5,10,7,6,2	2019-11-15 06:20:00	55	大,小,大,小,小,小,大,大,大,小	双,单,单,单,双,单,双,单,双,双
191114276	9,2,7,8,6,10,4,1,3,5	2019-11-15 06:25:00	55	大,小,大,大,大,大,小,小,小,小	单,双,单,双,双,双,双,单,单,单
191115001	5,6,3,8,9,1,4,2,10,7	2019-11-15 07:30:00	55	小,大,小,大,大,小,小,小,大,大	单,双,单,双,单,单,双,双,双,单
191115002	6,2,5,7,1,9,3,10,4,8	2019-11-15 07:35:00	55	大,小,小,大,小,大,小,大,小,大	双,双,单,单,单,单,单,双,双,双
191115003	1,9,3,8,10,4,7,2,5,6	2019-11-15 07:40:00	55	小,大,小,大,大,小,大,小,小,大	单,单,单,双,双,双,单,双,单,双
191115004	1,6,4,8,10,9,2,3,5,7	2019-11-15 07:45:00	55	小,大,小,大,大,大,小,小,小,大	单,双,双,双,双,单,双,单,单,单
191115005	10,3,5,1,8,9,2,7,4,6	2019-11-15 07:50:00	55	大,小,小,小,大,大,小,大,小,大	双,单,单,单,双,单,双,单,双,双
191115006	3,2,4,8,1,5,6,7,10,9	2019-11-15 07:55:00	55	小,小,小,大,小,小,大,大,大,大	单,双,双,双,单,单,双,单,双,单
191115007	1,5,2,6,9,8,3,7,10,4	2019-11-15 08:00:00	55	小,小,小,大,大,大,小,大,大,小	单,单,双,双,单,双,单,单,双,双
191115008	5,8,3,7,2,10,4,1,9,6	2019-11-15 08:05:00	55	小,大,小,大,小,大,小,小,大,大	单,双,单,单,双,双,双,单,单,双
191115009	7,1,6,3,4,8,2,9,10,5	2019-11-15 08:10:00	55	大,小,大,小,小,大,小,大,大,小	单,单,双,单,双,双,双,单,双,单
191115010	4,6,3,10,9,2,7,8,1,5	2019-11-15 08:15:00	55	小,大,小,大,大,小,大,大,小,小	双,双,单,双,单,双,单,双,单,单
191115011	4,8,5,6,7,1,9,2,3,10	2019-11-15 08:20:00	55	小,大,小,大,大,小,大,小,小,大	双,双,单,双,单,单,单,双,单,双
191115012	4,6,2,1,8,9,10,7,3,5	2019-11-15 08:25:00	55	小,大,小,小,大,大,大,大,小,小	双,双,双,单,双,单,双,单,单,单
191115013	9,3,1,7,8,6,2,10,5,4	2019-11-15 08:30:00	55	大,小,小,大,大,大,小,大,小,小	单,单,单,单,双,双,双,双,单,双
191115014	10,3,5,1,8,6,9,7,2,4	2019-11-15 08:35:00	55	大,小,小,小,大,大,大,大,小,小	双,单,单,单,双,双,单,单,双,双
191115015	8,10,6,9,2,5,7,1,4,3	2019-11-15 08:40:00	55	大,大,大,大,小,小,大,小,小,小	双,双,双,单,双,单,单,单,双,单
191115016	7,3,10,6,8,9,2,4,5,1	2019-11-15 08:45:00	55	大,小,大,大,大,大,小,小,小,小	单,单,双,双,双,单,双,双,单,单
191115017	1,10,6,5,2,4,8,3,7,9	2019-11-15 08:50:00	55	小,大,大,小,小,小,大,小,大,大	单,双,双,单,双,双,双,单,单,单
191115018	5,7,2,3,9,4,8,1,10,6	2019-11-15 08:55:00	55	小,大,小,小,大,小,大,小,大,大	单,单,双,单,单,双,双,单,双,双
191115019	1,10,3,6,2,7,9,8,5,4	2019-11-15 09:00:00	55	小,大,小,大,小,大,大,大,小,小	单,双,单,双,双,单,单,双,单,双
191115020	4,10,6,3,1,5,9,2,7,8	2019-11-15 09:05:00	55	小,大,大,小,小,小,大,小,大,大	双,双,双,单,单,单,单,双,单,双
191115021	8,6,5,10,3,2,7,1,4,9	2019-11-15 09:10:00	55	大,大,小,大,小,小,大,小,小,大	双,双,单,双,单,双,单,单,双,单
191115022	6,10,5,9,4,2,3,7,8,1	2019-11-15 09:15:00	55	大,大,小,大,小,小,小,大,大,小	双,双,单,单,双,双,单,单,双,单
191115023	7,3,8,2,5,4,9,10,6,1	2019-11-15 09:20:00	55	大,小,大,小,小,小,大,大,大,小	单,单,双,双,单,双,单,双,双,单
191115024	2,3,9,7,5,8,4,6,10,1	2019-11-15 09:25:00	55	小,小,大,大,小,大,小,大,大,小	双,单,单,单,单,双,双,双,双,单
191115025	9,1,4,10,5,7,6,3,2,8	2019-11-15 09:30:00	55	大,小,小,大,小,大,大,小,小,大	单,单,双,双,单,单,双,单,双,双
191115026	8,4,1,10,7,9,5,6,2,3	2019-11-15 09:35:00	55	大,小,小,大,大,大,小,大,小,小	双,双,单,双,单,单,单,双,双,单
191115027	6,10,9,8,2,7,5,1,4,3	2019-11-15 09:40:00	55	大,大,大,大,小,大,小,小,小,小	双,双,单,双,双,单,单,单,双,单
191115028	8,7,9,3,2,10,6,1,4,5	2019-11-15 09:45:00	55	大,大,大,小,小,大,大,小,小,小	双,单,单,单,双,双,双,单,双,单
191115029	10,3,6,7,8,9,1,4,2,5	2019-11-15 09:50:00	55	大,小,大,大,大,大,小,小,小,小	双,单,双,单,双,单,单,双,双,单
191115030	1,9,4,6,8,10,3,2,7,5	2019-11-15 09:55:00	55	小,大,小,大,大,大,小,小,大,小	单,单,双,双,双,双,单,双,单,单
191115031	4,9,3,2,1,5,10,8,6,7	2019-11-15 10:00:00	55	小,大,小,小,小,小,大,大,大,大	双,单,单,双,单,单,双,双,双,单
191115032	3,2,6,7,9,4,8,5,1,10	2019-11-15 10:05:00	55	小,小,大,大,大,小,大,小,小,大	单,双,双,单,单,双,双,单,单,双
191115033	3,1,9,6,5,8,4,10,7,2	2019-11-15 10:10:00	55	小,小,大,大,小,大,小,大,大,小	单,单,单,双,单,双,双,双,单,双
191115034	8,10,9,6,7,3,2,5,4,1	2019-11-15 10:15:00	55	大,大,大,大,大,小,小,小,小,小	双,双,单,双,单,单,双,单,双,单
191115035	5,3,1,7,6,2,8,9,4,10	2019-11-15 10:20:00	55	小,小,小,大,大,小,大,大,小,大	单,单,单,单,双,双,双,单,双,双
191115036	5,8,1,2,6,9,4,3,10,7	2019-11-15 10:25:00	55	小,大,小,小,大,大,小,小,大,大	单,双,单,双,双,单,双,单,双,单
191115037	3,6,4,1,10,8,5,9,7,2	2019-11-15 10:30:00	55	小,大,小,小,大,大,小,大,大,小	单,双,双,单,双,双,单,单,单,双
191115038	6,8,7,2,4,1,9,3,5,10	2019-11-15 10:35:00	55	大,大,大,小,小,小,大,小,小,大	双,双,单,双,双,单,单,单,单,双
191115039	7,4,5,3,1,10,8,2,6,9	2019-11-15 10:40:00	55	大,小,小,小,小,大,大,小,大,大	单,双,单,单,单,双,双,双,双,单
191115040	8,9,1,6,7,5,3,10,4,2	2019-11-15 10:45:00	55	大,大,小,大,大,小,小,大,小,小	双,单,单,双,单,单,单,双,双,双
191115041	5,2,10,8,1,7,9,6,4,3	2019-11-15 10:50:00	55	小,小,大,大,小,大,大,大,小,小	单,双,双,双,单,单,单,双,双,单
191115042	8,5,7,2,10,9,4,3,6,1	2019-11-15 10:55:00	55	大,小,大,小,大,大,小,小,大,小	双,单,单,双,双,单,双,单,双,单
191115043	4,9,8,7,5,10,2,6,1,3	2019-11-15 11:00:00	55	小,大,大,大,小,大,小,大,小,小	双,单,双,单,单,双,双,双,单,单
191115044	6,9,4,7,1,8,2,5,10,3	2019-11-15 11:05:00	55	大,大,小,大,小,大,小,小,大,小	双,单,双,单,单,双,双,单,双,单
191115045	5,6,3,7,10,9,4,2,1,8	2019-11-15 11:10:00	55	小,大,小,大,大,大,小,小,小,大	单,双,单,单,双,单,双,双,单,双
191115046	2,3,1,10,5,7,6,9,4,8	2019-11-15 11:15:00	55	小,小,小,大,小,大,大,大,小,大	双,单,单,双,单,单,双,单,双,双
191115047	3,6,2,4,7,9,1,8,5,10	2019-11-15 11:20:00	55	小,大,小,小,大,大,小,大,小,大	单,双,双,双,单,单,单,双,单,双
191115048	1,4,5,8,2,3,6,10,7,9	2019-11-15 11:25:00	55	小,小,小,大,小,小,大,大,大,大	单,双,单,双,双,单,双,双,单,单
191115049	1,4,3,9,10,2,6,8,5,7	2019-11-15 11:30:00	55	小,小,小,大,大,小,大,大,小,大	单,双,单,单,双,双,双,双,单,单
191115050	5,9,7,1,6,4,8,10,2,3	2019-11-15 11:35:00	55	小,大,大,小,大,小,大,大,小,小	单,单,单,单,双,双,双,双,双,单
191115051	9,1,2,4,6,8,10,3,5,7	2019-11-15 11:40:00	55	大,小,小,小,大,大,大,小,小,大	单,单,双,双,双,双,双,单,单,单
191115052	10,6,7,3,9,8,1,5,4,2	2019-11-15 11:45:00	55	大,大,大,小,大,大,小,小,小,小	双,双,单,单,单,双,单,单,双,双
191115053	7,1,3,6,5,2,10,8,4,9	2019-11-15 11:50:00	55	大,小,小,大,小,小,大,大,小,大	单,单,单,双,单,双,双,双,双,单
