			0		
191114153	6,1,5,4,8,10,7,9,2,3	2019-11-14 20:10:00	55	大,小,小,小,大,大,大,大,小,小	双,单,单,双,双,双,单,单,双,单
191114154	7,3,9,8,2,6,4,1,5,10	2019-11-14 20:15:00	55	大,小,大,大,小,大,小,小,小,大	单,单,单,双,双,双,双,单,单,双
191114155	7,2,4,10,3,1,8,9,6,5	2019-11-14 20:20:00	55	大,小,小,大,小,小,大,大,大,小	单,双,双,双,单,单,双,单,双,单
191114156	4,1,9,5,10,8,2,7,6,3	2019-11-14 20:25:00	55	小,小,大,小,大,大,小,大,大,小	双,单,单,单,双,双,双,单,双,单
191114157	7,9,6,3,1,4,5,2,10,8	2019-11-14 20:30:00	55	大,大,大,小,小,小,小,小,大,大	单,单,双,单,单,双,单,双,双,双
191114158	4,7,10,9,5,3,6,2,8,1	2019-11-14 20:35:00	55	小,大,大,大,小,小,大,小,大,小	双,单,双,单,单,单,双,双,双,单
191114159	10,5,4,2,9,3,6,7,8,1	2019-11-14 20:40:00	55	大,小,小,小,大,小,大,大,大,小	双,单,双,双,单,单,双,单,双,单
191114160	8,10,2,5,4,1,3,9,6,7	2019-11-14 20:45:00	55	大,大,小,小,小,小,小,大,大,大	双,双,双,单,双,单,单,单,双,单
191114161	6,3,7,2,4,10,5,9,1,8	2019-11-14 20:50:00	55	大,小,大,小,小,大,小,大,小,大	双,单,单,双,双,双,单,单,单,双
191114162	6,10,9,1,4,3,7,8,2,5	2019-11-14 20:55:00	55	大,大,大,小,小,小,大,大,小,小	双,双,单,单,双,单,单,双,双,单
191114163	10,8,2,9,1,5,6,3,7,4	2019-11-14 21:00:00	55	大,大,小,大,小,小,大,小,大,小	双,双,双,单,单,单,双,单,单,双
191114164	3,6,2,7,4,8,9,5,1,10	2019-11-14 21:05:00	55	小,大,小,大,小,大,大,小,小,大	单,双,双,单,双,双,单,单,单,双
191114165	5,10,9,4,6,3,2,8,7,1	2019-11-14 21:10:00	55	小,大,大,小,大,小,小,大,大,小	单,双,单,双,双,单,双,双,单,单
191114166	9,10,2,7,3,4,6,5,1,8	2019-11-14 21:15:00	55	大,大,小,大,小,小,大,小,小,大	单,双,双,单,单,双,双,单,单,双
191114167	10,9,6,7,2,5,1,8,3,4	2019-11-14 21:20:00	55	大,大,大,大,小,小,小,大,小,小	双,单,双,单,双,单,单,双,单,双
191114168	3,5,6,9,10,8,7,1,4,2	2019-11-14 21:25:00	55	小,小,大,大,大,大,大,小,小,小	单,单,双,单,双,双,单,单,双,双
191114169	10,8,2,4,9,3,5,1,6,7	2019-11-14 21:30:00	55	大,大,小,小,大,小,小,小,大,大	双,双,双,双,单,单,单,单,双,单
191114170	9,8,6,3,7,2,1,5,4,10	2019-11-14 21:35:00	55	大,大,大,小,大,小,小,小,小,大	单,双,双,单,单,双,单,单,双,双
191114171	2,3,1,4,8,6,10,7,5,9	2019-11-14 21:40:00	55	小,小,小,小,大,大,大,大,小,大	双,单,单,双,双,双,双,单,单,单
191114172	10,5,9,4,1,3,6,7,2,8	2019-11-14 21:45:00	55	大,小,大,小,小,小,大,大,小,大	双,单,单,双,单,单,双,单,双,双
191114173	9,8,4,1,2,6,7,3,10,5	2019-11-14 21:50:00	55	大,大,小,小,小,大,大,小,大,小	单,双,双,单,双,双,单,单,双,单
191114174	3,10,8,5,1,7,6,2,4,9	2019-11-14 21:55:00	55	小,大,大,小,小,大,大,小,小,大	单,双,双,单,单,单,双,双,双,单
191114175	6,1,10,7,9,3,2,8,4,5	2019-11-14 22:00:00	55	大,小,大,大,大,小,小,大,小,小	双,单,双,单,单,单,双,双,双,单
191114176	8,2,7,10,3,4,1,6,9,5	2019-11-14 22:05:00	55	大,小,大,大,小,小,小,大,大,小	双,双,单,双,单,双,单,双,单,单
191114177	6,10,2,5,7,1,9,3,8,4	2019-11-14 22:10:00	55	大,大,小,小,大,小,大,小,大,小	双,双,双,单,单,单,单,单,双,双
191114178	4,9,7,8,2,3,10,5,6,1	2019-11-14 22:15:00	55	小,大,大,大,小,小,大,小,大,小	双,单,单,双,双,单,双,单,双,单
191114179	4,8,10,6,3,9,7,1,5,2	2019-11-14 22:20:00	55	小,大,大,大,小,大,大,小,小,小	双,双,双,双,单,单,单,单,单,双
191114180	8,9,5,10,2,6,7,4,1,3	2019-11-14 22:25:00	55	大,大,小,大,小,大,大,小,小,小	双,单,单,双,双,双,单,双,单,单
191114181	4,8,2,1,3,9,7,5,6,10	2019-11-14 22:30:00	55	小,大,小,小,小,大,大,小,大,大	双,双,双,单,单,单,单,单,双,双
191114182	10,7,5,3,1,9,8,4,2,6	2019-11-14 22:35:00	55	大,大,小,小,小,大,大,小,小,大	双,单,单,单,单,单,双,双,双,双
191114183	2,4,10,7,3,5,6,1,8,9	2019-11-14 22:40:00	55	小,小,大,大,小,小,大,小,大,大	双,双,双,单,单,单,双,单,双,单
191114184	5,8,2,3,7,10,6,4,9,1	2019-11-14 22:45:00	55	小,大,小,小,大,大,大,小,大,小	单,双,双,单,单,双,双,双,单,单
191114185	1,10,2,3,8,9,5,6,7,4	2019-11-14 22:50:00	55	小,大,小,小,大,大,小,大,大,小	单,双,双,单,双,单,单,双,单,双
191114186	6,2,9,1,7,10,3,4,5,8	2019-11-14 22:55:00	55	大,小,大,小,大,大,小,小,小,大	双,双,单,单,单,双,单,双,单,双
191114187	1,7,3,8,9,2,6,10,5,4	2019-11-14 23:00:00	55	小,大,小,大,大,小,大,大,小,小	单,单,单,双,单,双,双,双,单,双
191114188	4,1,8,2,7,10,3,6,5,9	2019-11-14 23:05:00	55	小,小,大,小,大,大,小,大,小,大	双,单,双,双,单,双,单,双,单,单
191114189	3,10,6,7,2,8,4,1,5,9	2019-11-14 23:10:00	55	小,大,大,大,小,大,小,小,小,大	单,双,双,单,双,双,双,单,单,单
191114190	4,3,6,5,9,1,2,8,7,10	2019-11-14 23:15:00	55	小,小,大,小,大,小,小,大,大,大	双,单,双,单,单,单,双,双,单,双
191114191	10,9,4,6,5,8,1,2,3,7	2019-11-14 23:20:00	55	大,大,小,大,小,大,小,小,小,大	双,单,双,双,单,双,单,双,单,单
191114192	9,4,6,1,10,7,2,8,3,5	2019-11-14 23:25:00	55	大,小,大,小,大,大,小,大,小,小	单,双,双,单,双,单,双,双,单,单
191114193	4,2,7,9,3,5,8,6,10,1	2019-11-14 23:30:00	55	小,小,大,大,小,小,大,大,大,小	双,双,单,单,单,单,双,双,双,单
191114194	9,7,10,4,3,2,6,1,8,5	2019-11-14 23:35:00	55	大,大,大,小,小,小,大,小,大,小	单,单,双,双,单,双,双,单,双,单
191114195	10,9,1,7,5,8,2,4,6,3	2019-11-14 23:40:00	55	大,大,小,大,小,大,小,小,大,小	双,单,单,单,单,双,双,双,双,单
191114196	1,2,8,4,9,3,6,5,7,10	2019-11-14 23:45:00	55	小,小,大,小,大,小,大,小,大,大	单,双,双,双,单,单,双,单,单,双
191114197	8,6,5,9,10,2,4,1,3,7	2019-11-14 23:50:00	55	大,大,小,大,大,小,小,小,小,大	双,双,单,单,双,双,双,单,单,单
191114198	4,5,8,7,10,2,6,3,9,1	2019-11-14 23:55:00	55	小,小,大,大,大,小,大,小,大,小	双,单,双,单,双,双,双,单,单,单
191114199	1,2,6,9,4,10,3,7,5,8	2019-11-15 00:00:00	55	小,小,大,大,小,大,小,大,小,大	单,双,双,单,双,双,单,单,单,双
191114200	1,8,4,6,7,10,5,3,2,9	2019-11-15 00:05:00	55	小,大,小,大,大,大,小,小,小,大	单,双,双,双,单,双,单,单,双,单
191114201	5,6,8,9,4,2,10,1,7,3	2019-11-15 00:10:00	55	小,大,大,大,小,小,大,小,大,小	单,双,双,单,双,双,双,单,单,单
191114202	3,4,5,1,10,2,9,7,8,6	2019-11-15 00:15:00	55	小,小,小,小,大,小,大,大,大,大	单,双,单,单,双,双,单,单,双,双
191114203	7,8,2,3,10,6,5,4,1,9	2019-11-15 00:20:00	55	大,大,小,小,大,大,小,小,小,大	单,双,双,单,双,双,单,双,单,单
191114204	9,7,5,8,6,2,1,4,10,3	2019-11-15 00:25:00	55	大,大,小,大,大,小,小,小,大,小	单,单,单,双,双,双,单,双,双,单
191114205	2,3,5,10,1,4,9,8,7,6	2019-11-15 00:30:00	55	小,小,小,大,小,小,大,大,大,大	双,单,单,双,单,双,单,双,单,双
191114206	8,1,7,6,2,10,9,5,3,4	2019-11-15 00:35:00	55	大,小,大,大,小,大,大,小,小,小	双,单,单,双,双,双,单,单,单,双
191114207	6,10,2,1,9,5,7,4,8,3	2019-11-15 00:40:00	55	大,大,小,小,大,小,大,小,大,小	双,双,双,单,单,单,单,双,双,单
191114208	2,8,5,6,7,1,10,9,4,3	2019-11-15 00:45:00	55	小,大,小,大,大,小,大,大,小,小	双,双,单,双,单,单,双,单,双,单
191114209	3,9,10,7,5,2,8,1,6,4	2019-11-15 00:50:00	55	小,大,大,大,小,小,大,小,大,小	单,单,双,单,单,双,双,单,双,双
191114210	4,1,3,8,7,2,5,10,6,9	2019-11-15 00:55:00	55	小,小,小,大,大,小,小,大,大,大	双,单,单,双,单,双,单,双,双,单
191114211	4,6,10,9,5,8,1,2,7,3	2019-11-15 01:00:00	55	小,大,大,大,小,大,小,小,大,小	双,双,双,单,单,双,单,双,单,单
191114212	4,3,6,9,10,2,8,7,5,1	2019-11-15 01:05:00	55	小,小,大,大,大,小,大,大,小,小	双,单,双,单,双,双,双,单,单,单
191114213	5,10,6,4,9,3,7,1,2,8	2019-11-15 01:10:00	55	小,大,大,小,大,小,大,小,小,大	单,双,双,双,单,单,单,单,双,双
191114214	9,3,4,1,8,2,6,7,10,5	2019-11-15 01:15:00	55	大,小,小,小,大,小,大,大,大,小	单,单,双,单,双,双,双,单,双,单
191114215	5,2,9,6,10,3,1,8,7,4	2019-11-15 01:20:00	55	小,小,大,大,大,小,小,大,大,小	单,双,单,双,双,单,单,双,单,双
191114216	6,7,8,5,10,2,3,4,9,1	2019-11-15 01:25:00	55	大,大,大,小,大,小,小,小,大,小	双,单,双,单,双,双,单,双,单,单
191114217	9,1,5,7,8,10,4,3,6,2	2019-11-15 01:30:00	55	大,小,小,大,大,大,小,小,大,小	单,单,单,单,双,双,双,单,双,双
191114218	1,7,2,3,9,4,8,5,6,10	2019-11-15 01:35:00	55	小,大,小,小,大,小,大,小,大,大	单,单,双,单,单,双,双,单,双,双
191114219	10,1,4,6,5,7,8,2,3,9	2019-11-15 01:40:00	55	大,小,小,大,小,大,大,小,小,大	双,单,双,双,单,单,双,双,单,单
191114220	5,9,3,2,6,10,7,8,4,1	2019-11-15 01:45:00	55	小,大,小,小,大,大,大,大,小,小	单,单,单,双,双,双,单,双,双,单
191114221	9,3,7,4,6,5,8,10,2,1	2019-11-15 01:50:00	55	大,小,大,小,大,小,大,大,小,小	单,单,单,双,双,单,双,双,双,单
191114222	1,4,8,6,7,3,9,2,10,5	2019-11-15 01:55:00	55	小,小,大,大,大,小,大,小,大,小	单,双,双,双,单,单,单,双,双,单
191114223	10,6,7,9,5,4,2,1,3,8	2019-11-15 02:00:00	55	大,大,大,大,小,小,小,小,小,大	双,双,单,单,单,双,双,单,单,双
191114224	9,4,2,8,5,6,10,7,3,1	2019-11-15 02:05:00	55	大,小,小,大,小,大,大,大,小,小	单,双,双,双,单,双,双,单,单,单
191114225	5,3,6,9,10,8,7,1,2,4	2019-11-15 02:10:00	55	小,小,大,大,大,大,大,小,小,小	单,单,双,单,双,双,单,单,双,双
191114226	5,9,4,1,3,10,8,6,7,2	2019-11-15 02:15:00	55	小,大,小,小,小,大,大,大,大,小	单,单,双,单,单,双,双,双,单,双
191114227	6,4,1,10,8,5,3,9,2,7	2019-11-15 02:20:00	55	大,小,小,大,大,小,小,大,小,大	双,双,单,双,双,单,单,单,双,单
191114228	7,9,10,4,5,8,6,1,2,3	2019-11-15 02:25:00	55	大,大,大,小,小,大,大,小,小,小	单,单,双,双,单,双,双,单,双,单
191114229	5,9,2,1,8,7,6,3,4,10	2019-11-15 02:30:00	55	小,大,小,小,大,大,大,小,小,大	单,单,双,单,双,单,双,单,双,双
191114230	5,6,1,3,8,10,2,4,9,7	2019-11-15 02:35:00	55	小,大,小,小,大,大,小,小,大,大	单,双,单,单,双,双,双,双,单,单
191114231	5,9,10,4,3,1,7,8,2,6	2019-11-15 02:40:00	55	小,大,大,小,小,小,大,大,小,大	单,单,双,双,单,单,单,双,双,双
191114232	10,4,9,6,5,3,8,2,7,1	2019-11-15 02:45:00	55	大,小,大,大,小,小,大,小,大,小	双,双,单,双,单,单,双,双,单,单
191114233	1,5,2,3,4,10,9,7,6,8	2019-11-15 02:50:00	55	小,小,小,小,小,大,大,大,大,大	单,单,双,单,双,双,单,单,双,双
191114234	3,7,8,9,1,5,2,4,6,10	2019-11-15 02:55:00	55	小,大,大,大,小,小,小,小,大,大	单,单,双,单,单,单,双,双,双,双
191114235	1,9,6,8,10,2,4,5,3,7	2019-11-15 03:00:00	55	小,大,大,大,大,小,小,小,小,大	单,单,双,双,双,双,双,单,单,单
191114236	10,8,7,1,4,5,2,6,9,3	2019-11-15 03:05:00	55	大,大,大,小,小,小,小,大,大,小	双,双,单,单,双,单,双,双,单,单
191114237	1,7,5,10,8,4,6,3,9,2	2019-11-15 03:10:00	55	小,大,小,大,大,小,大,小,大,小	单,单,单,双,双,双,双,单,单,双
191114238	9,5,3,7,4,8,6,1,2,10	2019-11-15 03:15:00	55	大,小,小,大,小,大,大,小,小,大	单,单,单,单,双,双,双,单,双,双
191114239	7,2,6,9,4,1,10,8,5,3	2019-11-15 03:20:00	55	大,小,大,大,小,小,大,大,小,小	单,双,双,单,双,单,双,双,单,单
191114240	7,5,2,1,10,3,8,6,4,9	2019-11-15 03:25:00	55	大,小,小,小,大,小,大,大,小,大	单,单,双,单,双,单,双,双,双,单
191114241	10,2,9,6,4,7,8,5,3,1	2019-11-15 03:30:00	55	大,小,大,大,小,大,大,小,小,小	双,双,单,双,双,单,双,单,单,单
191114242	10,7,1,9,3,6,2,8,4,5	2019-11-15 03:35:00	55	大,大,小,大,小,大,小,大,小,小	双,单,单,单,单,双,双,双,双,单
191114243	6,5,7,8,1,9,2,4,10,3	2019-11-15 03:40:00	55	大,小,大,大,小,大,小,小,大,小	双,单,单,双,单,单,双,双,双,单
191114244	5,6,8,4,1,3,7,2,9,10	2019-11-15 03:45:00	55	小,大,大,小,小,小,大,小,大,大	单,双,双,双,单,单,单,双,单,双
191114245	1,6,3,7,9,5,4,2,8,10	2019-11-15 03:50:00	55	小,大,小,大,大,小,小,小,大,大	单,双,单,单,单,单,双,双,双,双
191114246	6,3,7,2,4,10,8,9,5,1	2019-11-15 03:55:00	55	大,小,大,小,小,大,大,大,小,小	双,单,单,双,双,双,双,单,单,单
191114247	8,3,5,6,2,1,7,10,4,9	2019-11-15 04:00:00	55	大,小,小,大,小,小,大,大,小,大	双,单,单,双,双,单,单,双,双,单
191114248	10,4,9,8,1,3,5,2,7,6	2019-11-15 04:05:00	55	大,小,大,大,小,小,小,小,大,大	双,双,单,双,单,单,单,双,单,双
191114249	1,6,3,10,5,8,2,9,4,7	2019-11-15 04:10:00	55	小,大,小,大,小,大,小,大,小,大	单,双,单,双,单,双,双,单,双,单
191114250	8,9,7,6,4,5,10,3,2,1	2019-11-15 04:15:00	55	大,大,大,大,小,小,大,小,小,小	双,单,单,双,双,单,双,单,双,单
191114251	6,1,4,7,9,8,5,10,2,3	2019-11-15 04:20:00	55	大,小,小,大,大,大,小,大,小,小	双,单,双,单,单,双,单,双,双,单
191114252	4,1,9,2,10,5,3,8,7,6	2019-11-15 04:25:00	55	小,小,大,小,大,小,小,大,大,大	双,单,单,双,双,单,单,双,单,双
191114253	2,5,7,3,9,4,10,8,6,1	2019-11-15 04:30:00	55	小,小,大,小,大,小,大,大,大,小	双,单,单,单,单,双,双,双,双,单
191114254	7,8,1,9,2,6,3,5,10,4	2019-11-15 04:35:00	55	大,大,小,大,小,大,小,小,大,小	单,双,单,单,双,双,单,单,双,双
191114255	10,2,4,3,6,5,1,7,8,9	2019-11-15 04:40:00	55	大,小,小,小,大,小,小,大,大,大	双,双,双,单,双,单,单,单,双,单
191114256	5,9,8,3,10,2,1,7,4,6	2019-11-15 04:45:00	55	小,大,大,小,大,小,小,大,小,大	单,单,双,单,双,双,单,单,双,双
191114257	1,3,8,6,7,10,9,2,4,5	2019-11-15 04:50:00	55	小,小,大,大,大,大,大,小,小,小	单,单,双,双,单,双,单,双,双,单
191114258	1,6,5,8,9,2,3,7,4,10	2019-11-15 04:55:00	55	小,大,小,大,大,小,小,大,小,大	单,双,单,双,单,双,单,单,双,双
191114259	2,10,7,9,8,1,5,6,4,3	2019-11-15 05:00:00	55	小,大,大,大,大,小,小,大,小,小	双,双,单,单,双,单,单,双,双,单
191114260	8,9,3,2,6,4,10,5,1,7	2019-11-15 05:05:00	55	大,大,小,小,大,小,大,小,小,大	双,单,单,双,双,双,双,单,单,单
191114261	2,5,6,8,10,3,4,1,9,7	2019-11-15 05:10:00	55	小,小,大,大,大,小,小,小,大,大	双,单,双,双,双,单,双,单,单,单
191114262	6,10,3,7,9,2,1,5,8,4	2019-11-15 05:15:00	55	大,大,小,大,大,小,小,小,大,小	双,双,单,单,单,双,单,单,双,双
191114263	9,7,10,6,1,5,8,3,4,2	2019-11-15 05:20:00	55	大,大,大,大,小,小,大,小,小,小	单,单,双,双,单,单,双,单,双,双
191114264	2,1,8,4,3,5,7,9,6,10	2019-11-15 05:25:00	55	小,小,大,小,小,小,大,大,大,大	双,单,双,双,单,单,单,单,双,双
191114265	3,10,4,7,1,9,2,5,8,6	2019-11-15 05:30:00	55	小,大,小,大,小,大,小,小,大,大	单,双,双,单,单,单,双,单,双,双
191114266	5,1,2,4,3,10,9,6,7,8	2019-11-15 05:35:00	55	小,小,小,小,小,大,大,大,大,大	单,单,双,双,单,双,单,双,单,双
191114267	1,7,8,2,6,10,5,4,9,3	2019-11-15 05:40:00	55	小,大,大,小,大,大,小,小,大,小	单,单,双,双,双,双,单,双,单,单
191114268	4,2,6,9,5,10,7,3,1,8	2019-11-15 05:45:00	55	小,小,大,大,小,大,大,小,小,大	双,双,双,单,单,双,单,单,单,双
191114269	2,10,1,7,3,6,4,8,5,9	2019-11-15 05:50:00	55	小,大,小,大,小,大,小,大,小,大	双,双,单,单,单,双,双,双,单,单
191114270	7,3,5,4,10,8,9,6,2,1	2019-11-15 05:55:00	55	大,小,小,小,大,大,大,大,小,小	单,单,单,双,双,双,单,双,双,单
191114271	5,3,10,1,8,6,2,4,9,7	2019-11-15 06:00:00	55	小,小,大,小,大,大,小,小,大,大	单,单,双,单,双,双,双,双,单,单
191114272	5,2,8,6,1,7,10,9,3,4	2019-11-15 06:05:00	55	小,小,大,大,小,大,大,大,小,小	单,双,双,双,单,单,双,单,单,双
191114273	1,3,4,2,5,9,6,10,8,7	2019-11-15 06:10:00	55	小,小,小,小,小,大,大,大,大,大	单,单,双,双,单,单,双,双,双,单
191114274	6,4,1,2,9,3,7,10,8,5	2019-11-15 06:15:00	55	大,小,小,小,大,小,大,大,大,小	双,双,单,双,单,单,单,双,双,单
191114275	4,1,10,8,9,6,3,5,7,2	2019-11-15 06:20:00	55	小,小,大,大,大,大,小,小,大,小	双,单,双,双,单,双,单,单,单,双
191114276	2,7,6,3,1,10,8,9,4,5	2019-11-15 06:25:00	55	小,大,大,小,小,大,大,大,小,小	双,单,双,单,单,双,双,单,双,单
191115001	3,10,4,1,5,6,8,2,7,9	2019-11-15 07:30:00	55	小,大,小,小,小,大,大,小,大,大	单,双,双,单,单,双,双,双,单,单
191115002	4,6,7,8,3,10,5,2,1,9	2019-11-15 07:35:00	55	小,大,大,大,小,大,小,小,小,大	双,双,单,双,单,双,单,双,单,单
191115003	5,3,4,9,2,10,1,7,8,6	2019-11-15 07:40:00	55	小,小,小,大,小,大,小,大,大,大	单,单,双,单,双,双,单,单,双,双
191115004	4,9,2,3,6,10,8,1,7,5	2019-11-15 07:45:00	55	小,大,小,小,大,大,大,小,大,小	双,单,双,单,双,双,双,单,单,单
191115005	3,1,6,2,4,7,5,9,10,8	2019-11-15 07:50:00	55	小,小,大,小,小,大,小,大,大,大	单,单,双,双,双,单,单,单,双,双
191115006	3,6,10,4,2,7,8,9,1,5	2019-11-15 07:55:00	55	小,大,大,小,小,大,大,大,小,小	单,双,双,双,双,单,双,单,单,单
191115007	9,1,5,3,7,8,6,4,2,10	2019-11-15 08:00:00	55	大,小,小,小,大,大,大,小,小,大	单,单,单,单,单,双,双,双,双,双
191115008	8,10,4,7,3,6,2,9,1,5	2019-11-15 08:05:00	55	大,大,小,大,小,大,小,大,小,小	双,双,双,单,单,双,双,单,单,单
191115009	1,3,2,9,6,5,8,10,4,7	2019-11-15 08:10:00	55	小,小,小,大,大,小,大,大,小,大	单,单,双,单,双,单,双,双,双,单
191115010	4,6,10,3,1,8,2,5,9,7	2019-11-15 08:15:00	55	小,大,大,小,小,大,小,小,大,大	双,双,双,单,单,双,双,单,单,单
191115011	10,2,4,3,9,8,6,7,5,1	2019-11-15 08:20:00	55	大,小,小,小,大,大,大,大,小,小	双,双,双,单,单,双,双,单,单,单
191115012	5,8,4,3,1,7,6,9,2,10	2019-11-15 08:25:00	55	小,大,小,小,小,大,大,大,小,大	单,双,双,单,单,单,双,单,双,双
191115013	9,1,2,5,4,7,3,6,10,8	2019-11-15 08:30:00	55	大,小,小,小,小,大,小,大,大,大	单,单,双,单,双,单,单,双,双,双
191115014	9,1,5,2,3,4,7,8,6,10	2019-11-15 08:35:00	55	大,小,小,小,小,小,大,大,大,大	单,单,单,双,单,双,单,双,双,双
191115015	1,7,6,5,8,3,2,10,9,4	2019-11-15 08:40:00	55	小,大,大,小,大,小,小,大,大,小	单,单,双,单,双,单,双,双,单,双
191115016	5,4,9,7,6,1,8,10,3,2	2019-11-15 08:45:00	55	小,小,大,大,大,小,大,大,小,小	单,双,单,单,双,单,双,双,单,双
191115017	2,6,4,1,3,8,10,9,5,7	2019-11-15 08:50:00	55	小,大,小,小,小,大,大,大,小,大	双,双,双,单,单,双,双,单,单,单
191115018	2,1,4,6,10,3,7,9,8,5	2019-11-15 08:55:00	55	小,小,小,大,大,小,大,大,大,小	双,单,双,双,双,单,单,单,双,单
191115019	9,2,6,4,10,3,8,5,1,7	2019-11-15 09:00:00	55	大,小,大,小,大,小,大,小,小,大	单,双,双,双,双,单,双,单,单,单
191115020	5,7,10,3,8,2,6,4,1,9	2019-11-15 09:05:00	55	小,大,大,小,大,小,大,小,小,大	单,单,双,单,双,双,双,双,单,单
191115021	3,8,6,7,1,10,9,5,4,2	2019-11-15 09:10:00	55	小,大,大,大,小,大,大,小,小,小	单,双,双,单,单,双,单,单,双,双
191115022	1,3,5,9,10,2,7,4,8,6	2019-11-15 09:15:00	55	小,小,小,大,大,小,大,小,大,大	单,单,单,单,双,双,单,双,双,双
191115023	4,10,8,1,7,5,6,3,9,2	2019-11-15 09:20:00	55	小,大,大,小,大,小,大,小,大,小	双,双,双,单,单,单,双,单,单,双
191115024	8,2,10,5,9,6,7,4,3,1	2019-11-15 09:25:00	55	大,小,大,小,大,大,大,小,小,小	双,双,双,单,单,双,单,双,单,单
191115025	8,2,1,3,6,10,5,9,4,7	2019-11-15 09:30:00	55	大,小,小,小,大,大,小,大,小,大	双,双,单,单,双,双,单,单,双,单
191115026	2,8,7,1,9,6,10,4,5,3	2019-11-15 09:35:00	55	小,大,大,小,大,大,大,小,小,小	双,双,单,单,单,双,双,双,单,单
191115027	2,4,5,10,7,9,6,3,8,1	2019-11-15 09:40:00	55	小,小,小,大,大,大,大,小,大,小	双,双,单,双,单,单,双,单,双,单
191115028	5,2,7,1,3,9,6,8,4,10	2019-11-15 09:45:00	55	小,小,大,小,小,大,大,大,小,大	单,双,单,单,单,单,双,双,双,双
191115029	5,1,8,7,6,3,10,2,4,9	2019-11-15 09:50:00	55	小,小,大,大,大,小,大,小,小,大	单,单,双,单,双,单,双,双,双,单
191115030	10,6,9,8,1,3,2,7,4,5	2019-11-15 09:55:00	55	大,大,大,大,小,小,小,大,小,小	双,双,单,双,单,单,双,单,双,单
191115031	9,6,2,7,8,4,5,10,1,3	2019-11-15 10:00:00	55	大,大,小,大,大,小,小,大,小,小	单,双,双,单,双,双,单,双,单,单
191115032	2,4,3,9,8,6,10,7,5,1	2019-11-15 10:05:00	55	小,小,小,大,大,大,大,大,小,小	双,双,单,单,双,双,双,单,单,单
191115033	7,3,6,1,9,2,10,8,5,4	2019-11-15 10:10:00	55	大,小,大,小,大,小,大,大,小,小	单,单,双,单,单,双,双,双,单,双
191115034	7,5,6,3,9,10,1,8,4,2	2019-11-15 10:15:00	55	大,小,大,小,大,大,小,大,小,小	单,单,双,单,单,双,单,双,双,双
191115035	1,6,8,9,4,5,3,10,2,7	2019-11-15 10:20:00	55	小,大,大,大,小,小,小,大,小,大	单,双,双,单,双,单,单,双,双,单
191115036	7,4,9,1,2,5,8,3,6,10	2019-11-15 10:25:00	55	大,小,大,小,小,小,大,小,大,大	单,双,单,单,双,单,双,单,双,双
191115037	6,5,7,2,3,9,4,10,1,8	2019-11-15 10:30:00	55	大,小,大,小,小,大,小,大,小,大	双,单,单,双,单,单,双,双,单,双
191115038	4,7,9,5,3,8,6,10,2,1	2019-11-15 10:35:00	55	小,大,大,小,小,大,大,大,小,小	双,单,单,单,单,双,双,双,双,单
191115039	1,4,6,9,7,5,10,8,2,3	2019-11-15 10:40:00	55	小,小,大,大,大,小,大,大,小,小	单,双,双,单,单,单,双,双,双,单
191115040	4,3,7,9,5,6,2,1,8,10	2019-11-15 10:45:00	55	小,小,大,大,小,大,小,小,大,大	双,单,单,单,单,双,双,单,双,双
191115041	2,7,8,4,10,9,6,3,5,1	2019-11-15 10:50:00	55	小,大,大,小,大,大,大,小,小,小	双,单,双,双,双,单,双,单,单,单
191115042	8,6,9,4,1,5,3,10,2,7	2019-11-15 10:55:00	55	大,大,大,小,小,小,小,大,小,大	双,双,单,双,单,单,单,双,双,单
191115043	7,10,3,6,8,5,4,1,9,2	2019-11-15 11:00:00	55	大,大,小,大,大,小,小,小,大,小	单,双,单,双,双,单,双,单,单,双
191115044	1,8,4,7,2,3,9,6,10,5	2019-11-15 11:05:00	55	小,大,小,大,小,小,大,大,大,小	单,双,双,单,双,单,单,双,双,单
191115045	9,8,10,6,5,7,1,2,3,4	2019-11-15 11:10:00	55	大,大,大,大,小,大,小,小,小,小	单,双,双,双,单,单,单,双,单,双
191115046	4,3,9,5,6,10,7,2,8,1	2019-11-15 11:15:00	55	小,小,大,小,大,大,大,小,大,小	双,单,单,单,双,双,单,双,双,单
191115047	10,6,2,4,9,1,8,7,5,3	2019-11-15 11:20:00	55	大,大,小,小,大,小,大,大,小,小	双,双,双,双,单,单,双,单,单,单
191115048	3,4,7,6,5,9,1,10,2,8	2019-11-15 11:25:00	55	小,小,大,大,小,大,小,大,小,大	单,双,单,双,单,单,单,双,双,双
191115049	2,7,3,4,6,1,8,5,10,9	2019-11-15 11:30:00	55	小,大,小,小,大,小,大,小,大,大	双,单,单,双,双,单,双,单,双,单
191115050	2,5,4,9,3,8,1,6,10,7	2019-11-15 11:35:00	55	小,小,小,大,小,大,小,大,大,大	双,单,双,单,单,双,单,双,双,单
191115051	10,7,2,8,6,9,4,5,1,3	2019-11-15 11:40:00	55	大,大,小,大,大,大,小,小,小,小	双,单,双,双,双,单,双,单,单,单
191115052	6,5,3,7,9,10,8,2,1,4	2019-11-15 11:45:00	55	大,小,小,大,大,大,大,小,小,小	双,单,单,单,单,双,双,双,单,双
191115053	9,8,1,7,5,10,4,3,6,2	2019-11-15 11:50:00	55	大,大,小,大,小,大,小,小,大,小	单,双,单,单,单,双,双,单,双,双
